gene_id	PreFe_reads	T2_reads	T12_reads	T42_reads	gene_length	gene_product_name	COG	Pfam	Tigrfam	Enzyme	KO	IMG_Term	count_transmembrane_helices	count_hememotif_CXXCH	count_hememotif_CXXXCH	scaffold_id	start_coord	end_coord	strand 
2264878007	27	25	9	14	165	hypothetical protein								0	0	2264867605	2	166	-
2264878008	612	587	105	226	1884	conserved repeat domain-containing protein		pfam01345 - DUF11<br/><br/>	TIGR01451 - conserved repeat domain<br/><br/>					0	0	2264867605	394	2277	-
2264878009	111	91	18	48	258	hypothetical protein								0	0	2264867605	2317	2574	+
2264878010	140	98	24	44	315	hypothetical protein	"COG3123 - Uncharacterized conserved protein YaiE, UPF0345 family<br/><br/>"	pfam06865 - DUF1255<br/><br/>			KO:K09913 - K09913; uncharacterized protein<br/><br/>			0	0	2264867605	2622	2936	-
2264878011	367	302	57	121	924	malonyl-CoA O-methyltransferase		pfam08241 - Methyltransf_11<br/><br/>	TIGR02072 - malonyl-acyl carrier protein O-methyltransferase BioC<br/><br/>	EC:2.1.1.197 - Malonyl-[acyl-carrier protein] O-methyltransferase.<br/><br/>	KO:K02169 - bioC; malonyl-CoA O-methyltransferase [EC:2.1.1.197]<br/><br/>			0	0	2264867605	2948	3871	-
2264878012	103	67	20	25	708	Outer membrane protein and related peptidoglycan-associated (lipo)proteins		pfam00691 - OmpA<br/><br/>						0	0	2264867606	1	708	+
2264878013	476	362	80	137	2463	leucyl-tRNA synthetase	COG0495 - Leucyl-tRNA synthetase<br/><br/>	pfam08264 - Anticodon_1<br/><br/>pfam00133 - tRNA-synt_1<br/><br/>pfam13603 - tRNA-synt_1_2<br/><br/>	"TIGR00396 - leucyl-tRNA synthetase, eubacterial and mitochondrial family<br/><br/>"	EC:6.1.1.4 - Leucine--tRNA ligase.<br/><br/>	"KO:K01869 - LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]<br/><br/>"	405 - leucyl-tRNA synthetase (EC 6.1.1.4)<br/><br/>		1	0	2264867606	968	3430	+
2264878014	99	68	26	28	486	Rare lipoprotein B		pfam04390 - LptE<br/><br/>						0	0	2264867606	3427	3912	+
2264878015	36	34	5	15	69	hypothetical protein								0	0	2264867607	1	69	+
2264878016	58	40	8	24	450	hypothetical protein								0	0	2264867607	61	510	-
2264878017	315	240	40	86	1092	23S rRNA (adenine2503-C2)-methyltransferase	COG0820 - Adenine C2-methylase RlmN of 23S rRNA A2503 and tRNA A37<br/><br/>	pfam04055 - Radical_SAM<br/><br/>	TIGR00048 - 23S rRNA (adenine(2503)-C(2))-methyltransferase<br/><br/>	EC:2.1.1.192 - 23S rRNA (adenine(2503)-C(2))-methyltransferase.<br/><br/>	KO:K06941 - rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]<br/><br/>			0	0	2264867607	651	1742	+
2264878018	289	219	39	77	852	5'-methylthioadenosine phosphorylase	COG0005 - Purine nucleoside phosphorylase<br/><br/>	pfam01048 - PNP_UDP_1<br/><br/>	TIGR01694 - 5'-deoxy-5'-methylthioadenosine phosphorylase<br/><br/>	EC:2.4.2.28 - S-methyl-5'-thioadenosine phosphorylase.<br/><br/>	"KO:K00772 - mtaP, MTAP; 5'-methylthioadenosine phosphorylase [EC:2.4.2.28]<br/><br/>"			0	0	2264867607	1735	2586	+
2264878019	227	150	40	72	762	Tfp pilus assembly protein PilF	COG3063 - Tfp pilus assembly protein PilF<br/><br/>	pfam14559 - TPR_19<br/><br/>					1	0	0	2264867607	2583	3344	+
2264878020	118	113	19	37	378	Uncharacterized protein conserved in bacteria		pfam13413 - HTH_25<br/><br/>					1	0	0	2264867607	3429	3806	+
2264878021	3	0	1	2	108	hypothetical protein								0	0	2264867608	2	109	+
2264878022	192	331	75	213	264	small subunit ribosomal protein S20	COG0268 - Ribosomal protein S20<br/><br/>	pfam01649 - Ribosomal_S20p<br/><br/>	TIGR00029 - ribosomal protein S20<br/><br/>		"KO:K02968 - RP-S20, rpsT; small subunit ribosomal protein S20<br/><br/>"			0	0	2264867608	226	489	+
2264878023	123	152	21	55	414	hypothetical protein								0	0	2264867608	604	1017	+
2264878024	876	761	167	286	2631	valyl-tRNA synthetase	COG0525 - Valyl-tRNA synthetase<br/><br/>	pfam08264 - Anticodon_1<br/><br/>pfam10458 - Val_tRNA-synt_C<br/><br/>pfam00133 - tRNA-synt_1<br/><br/>	TIGR00422 - valyl-tRNA synthetase<br/><br/>	EC:6.1.1.9 - Valine--tRNA ligase.<br/><br/>	"KO:K01873 - VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]<br/><br/>"	407 - valyl-tRNA synthetase (EC 6.1.1.9)<br/><br/>		0	0	2264867608	1111	3741	+
2264878025	410	546	132	234	1224	argininosuccinate synthase	COG0137 - Argininosuccinate synthase<br/><br/>	pfam00764 - Arginosuc_synth<br/><br/>	TIGR00032 - argininosuccinate synthase<br/><br/>	EC:6.3.4.5 - Argininosuccinate synthase.<br/><br/>	"KO:K01940 - argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]<br/><br/>"	434 - argininosuccinate synthase (EC 6.3.4.5)<br/><br/>		0	0	2264867609	446	1669	+
2264878026	73	68	21	30	858	Permease of the drug/metabolite transporter (DMT) superfamily	COG0697 - Permease of the drug/metabolite transporter (DMT) superfamily<br/><br/>	pfam00892 - EamA<br/><br/>					8	0	0	2264867609	1812	2669	+
2264878027	17	11	4	4	459	TonB family C-terminal domain-containing protein		pfam03544 - TonB_C<br/><br/>	TIGR01352 - TonB family C-terminal domain<br/><br/>					0	0	2264867610	3	461	+
2264878028	200	107	23	56	864	hypothetical protein							1	0	0	2264867610	658	1521	+
2264878029	107	31	6	17	441	hypothetical protein								0	0	2264867610	1742	2182	+
2264878030	325	181	46	65	858	hypothetical protein	"COG3735 - Uncharacterized conserved protein YbaP, TraB family<br/><br/>"	pfam01963 - TraB<br/><br/>			KO:K09973 - K09973; uncharacterized protein<br/><br/>			0	0	2264867610	2417	3274	+
2264878031	192	65	15	60	369	hypothetical protein								0	0	2264867611	3	371	-
2264878032	296	130	26	77	1344	Membrane protein involved in the export of O-antigen and teichoic acid	COG2244 - Membrane protein involved in the export of O-antigen and teichoic acid<br/><br/>	pfam14667 - Polysacc_synt_C<br/><br/>pfam01943 - Polysacc_synt<br/><br/>					12	0	0	2264867611	368	1711	-
2264878033	571	295	75	199	1035	UDP-N-acetylglucosamine 4-epimerase	COG0451 - Nucleoside-diphosphate-sugar epimerase<br/><br/>	pfam01370 - Epimerase<br/><br/>		EC:5.1.3.7 - UDP-N-acetylglucosamine 4-epimerase.<br/><br/>	"KO:K02473 - E5.1.3.7, wbpP; UDP-N-acetylglucosamine 4-epimerase [EC:5.1.3.7]<br/><br/>"			0	0	2264867611	1729	2763	-
2264878034	276	180	37	101	645	nucleotide sugar dehydrogenase		pfam00984 - UDPG_MGDP_dh<br/><br/>pfam03720 - UDPG_MGDP_dh_C<br/><br/>	TIGR03026 - nucleotide sugar dehydrogenase<br/><br/>	EC:1.1.1.- - Oxidoreductases. Acting on the CH-OH group of donors. With NAD(+) or NADP(+) as acceptor.<br/><br/>	KO:K02474 - wbpO; UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.-]<br/><br/>			0	0	2264867611	2766	3410	-
2264878035	0	0	1	0	1125	Mu-like prophage protein gp29	COG4383 - Mu-like prophage protein gp29<br/><br/>	pfam06074 - DUF935<br/><br/>						0	0	2264867612	1	1125	+
2264878036	0	0	0	0	630	hypothetical protein								0	0	2264867612	1249	1878	-
2264878037	0	0	0	0	369	Bacteriophage CI repressor helix-turn-helix domain-containing protein		pfam07022 - Phage_CI_repr<br/><br/>						0	0	2264867612	1875	2243	-
2264878038	0	0	0	0	183	"phage-associated protein, BcepMu gp16 family"			"TIGR04111 - phage-associated protein, BcepMu gp16 family<br/><br/>"					0	0	2264867612	2334	2516	+
2264878039	0	0	0	0	699	Prophage antirepressor		pfam02498 - Bro-N<br/><br/>						0	0	2264867612	2544	3242	+
2264878040	1	0	0	0	177	hypothetical protein								0	0	2264867612	3224	3400	+
2264878041	223	135	32	51	1416	PAS domain S-box-containing protein	"COG0715 - ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component<br/><br/>"	pfam00989 - PAS<br/><br/>pfam09084 - NMT1<br/><br/>	TIGR00229 - PAS domain S-box<br/><br/>				1	0	0	2264867613	74	1489	-
2264878042	589	923	214	379	750	triosephosphate isomerase	COG0149 - Triosephosphate isomerase<br/><br/>	pfam00121 - TIM<br/><br/>	TIGR00419 - triosephosphate isomerase<br/><br/>	EC:5.3.1.1 - Triose-phosphate isomerase.<br/><br/>	"KO:K01803 - TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]<br/><br/>"	1475 - triosephosphate isomerase (EC 5.3.1.1)<br/><br/>		0	0	2264867613	1650	2399	+
2264878043	345	368	97	140	501	preprotein translocase subunit SecG	COG1314 - Preprotein translocase subunit SecG<br/><br/>	pfam03840 - SecG<br/><br/>	"TIGR00810 - protein translocase, SecG subunit<br/><br/>"		KO:K03075 - secG; preprotein translocase subunit SecG<br/><br/>		2	0	0	2264867613	2432	2932	+
2264878044	58	51	19	21	85	(tRNA )								0	0	2264867613	2946	3030	+
2264878045	0	0	0	0	471	Predicted pyridoxal phosphate-dependent enzyme apparently involved in regulation of cell wall biogenesis		pfam01041 - DegT_DnrJ_EryC1<br/><br/>			KO:K12452 - rfbH; CDP-6-deoxy-D-xylo-4-hexulose-3-dehydrase<br/><br/>			0	0	2264867614	3	473	+
2264878046	0	0	0	0	561	"dTDP-4-dehydrorhamnose 3,5-epimerase"	"COG1898 - dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme<br/><br/>"	pfam00908 - dTDP_sugar_isom<br/><br/>	"TIGR01221 - dTDP-4-dehydrorhamnose 3,5-epimerase<br/><br/>"	"EC:5.1.3.13 - dTDP-4-dehydrorhamnose 3,5-epimerase.<br/><br/>"	"KO:K01790 - rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]<br/><br/>"			0	0	2264867614	474	1034	+
2264878047	1	0	0	0	912	Nucleoside-diphosphate-sugar epimerase	COG0451 - Nucleoside-diphosphate-sugar epimerase<br/><br/>	pfam01370 - Epimerase<br/><br/>						0	0	2264867614	1031	1942	+
2264878048	1	0	1	3	1251	hypothetical protein							11	0	0	2264867614	1926	3176	+
2264878049	80	56	17	20	312	hypothetical protein	"COG1872 - Uncharacterized conserved protein YggU, UPF0235/DUF167 family<br/><br/>"	pfam02594 - DUF167<br/><br/>	TIGR00251 - TIGR00251 family protein<br/><br/>		KO:K09131 - K09131; uncharacterized protein<br/><br/>			0	0	2264867615	108	419	-
2264878050	62	47	12	14	297	YggT family protein	"COG0762 - Uncharacterized conserved protein YggT, Ycf19 family<br/><br/>"	pfam02325 - YGGT<br/><br/>			KO:K02221 - yggT; YggT family protein<br/><br/>		2	0	0	2264867615	416	712	-
2264878051	177	130	40	62	801	pyrroline-5-carboxylate reductase	COG0345 - Pyrroline-5-carboxylate reductase<br/><br/>	pfam14748 - P5CR_dimer<br/><br/>pfam03807 - F420_oxidored<br/><br/>	TIGR00112 - pyrroline-5-carboxylate reductase<br/><br/>	EC:1.5.1.2 - Pyrroline-5-carboxylate reductase.<br/><br/>	KO:K00286 - proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]<br/><br/>			0	0	2264867615	712	1512	-
2264878052	124	60	26	31	627	hypothetical protein	"COG0325 - Uncharacterized pyridoxal phosphate-containing protein, affects Ilv metabolism, UPF0001 family<br/><br/>"	pfam01168 - Ala_racemase_N<br/><br/>	"TIGR00044 - pyridoxal phosphate enzyme, YggS family<br/><br/>"	EC:2.5.1.3 - Thiamine phosphate synthase.<br/><br/>	"KO:K06997 - yggS, PROSC; PLP dependent protein<br/><br/>KO:K00788 - thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]<br/><br/>"			0	0	2264867615	1509	2135	-
2264878053	119	83	19	52	615	DNA replication and repair protein RecR	COG0353 - Recombinational DNA repair protein RecR<br/><br/>	pfam02132 - RecR<br/><br/>pfam13662 - Toprim_4<br/><br/>	TIGR00615 - recombination protein RecR<br/><br/>		KO:K06187 - recR; recombination protein RecR<br/><br/>	57 - DNA replication and repair protein RecR<br/><br/>		0	0	2264867615	2138	2752	-
2264878054	63	66	22	45	315	hypothetical protein	COG0718 - Conserved DNA-binding protein YbaB (function unknown)<br/><br/>	pfam02575 - YbaB_DNA_bd<br/><br/>	"TIGR00103 - DNA-binding protein, YbaB/EbfC family<br/><br/>"		KO:K09747 - K09747; uncharacterized protein<br/><br/>			0	0	2264867615	2752	3066	-
2264878055	0	0	0	0	219	hypothetical protein								0	0	2264867616	3	221	+
2264878056	0	0	0	0	819	hypothetical protein	COG4727 - Uncharacterized protein<br/><br/>	pfam09916 - DUF2145<br/><br/>						0	0	2264867616	283	1101	+
2264878057	1	0	0	0	867	glutamyl-Q tRNA(Asp) synthetase		pfam00749 - tRNA-synt_1c<br/><br/>	TIGR03838 - glutamyl-queuosine tRNA(Asp) synthetase<br/><br/>	EC:6.1.1.- - Ligases. Forming carbon-oxygen bonds. Ligases forming aminoacyl-tRNA and related compounds.<br/><br/>	KO:K01894 - gluQ; glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]<br/><br/>			0	0	2264867616	1114	1980	-
2264878058	0	14	1	4	1179	"ATPases with chaperone activity, ATP-binding subunit"		pfam07724 - AAA_2<br/><br/>pfam10431 - ClpB_D2-small<br/><br/>			KO:K03694 - clpA; ATP-dependent Clp protease ATP-binding subunit ClpA<br/><br/>			0	0	2264867616	1980	3158	-
2264878059	67	102	26	39	2682	Uncharacterized protein conserved in bacteria		pfam12770 - CHAT<br/><br/>						0	0	2264867617	3	2684	-
2264878060	11	22	3	4	402	hypothetical protein							1	0	0	2264867617	2681	3082	-
2264878061	255	184	44	101	3138	YD repeat-containing protein		pfam12256 - TcdB_toxin_midN<br/><br/>pfam05593 - RHS_repeat<br/><br/>pfam03534 - SpvB<br/><br/>	TIGR01643 - YD repeat (two copies)<br/><br/>					0	0	2264867618	3	3140	-
2264878062	156	173	46	77	1275	PAS domain S-box-containing protein	COG0517 - CBS domain<br/><br/>	pfam08448 - PAS_4<br/><br/>pfam00571 - CBS<br/><br/>	TIGR00229 - PAS domain S-box<br/><br/>					0	0	2264867619	2	1276	-
2264878063	224	193	38	74	1035	tRNA (mo5U34)-methyltransferase		pfam08003 - Methyltransf_9<br/><br/>	TIGR00452 - tRNA (mo5U34)-methyltransferase<br/><br/>	EC:2.1.1.- - Transferases. Transferring one-carbon groups. Methyltransferases.<br/><br/>	KO:K15257 - cmoB; tRNA (mo5U34)-methyltransferase [EC:2.1.1.-]<br/><br/>			0	0	2264867619	1293	2327	-
2264878064	205	162	23	61	744	tRNA (cmo5U34)-methyltransferase	COG4106 - Trans-aconitate methyltransferase<br/><br/>	pfam13649 - Methyltransf_25<br/><br/>	TIGR00740 - tRNA (cmo5U34)-methyltransferase<br/><br/>	EC:2.1.1.- - Transferases. Transferring one-carbon groups. Methyltransferases.<br/><br/>	KO:K15256 - cmoA; tRNA (cmo5U34)-methyltransferase [EC:2.1.1.-]<br/><br/>			0	0	2264867619	2282	3025	-
2264878065	4	3	1	3	90	hypothetical protein								0	0	2264867619	3018	3107	-
2264878066	0	0	0	0	528	Glycosyltransferase		pfam00534 - Glycos_transf_1<br/><br/>						0	0	2264867620	3	530	+
2264878067	0	0	0	0	771	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase	"COG1922 - UDP-N-acetyl-D-mannosaminuronic acid transferase, WecB/TagA/CpsF family<br/><br/>"	pfam03808 - Glyco_tran_WecB<br/><br/>	"TIGR00696 - bacterial polymer biosynthesis proteins, WecB/TagA/CpsF family<br/><br/>"	EC:2.4.1.187 - N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D- mannosaminyltransferase.<br/><br/>	"KO:K05946 - E2.4.1.187, tagA; N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase [EC:2.4.1.187]<br/><br/>"			0	0	2264867620	527	1297	+
2264878068	0	3	1	0	936	UDP-glucose 4-epimerase	COG0451 - Nucleoside-diphosphate-sugar epimerase<br/><br/>	pfam01370 - Epimerase<br/><br/>		EC:5.1.3.2 - UDP-glucose 4-epimerase.<br/><br/>	"KO:K01784 - galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]<br/><br/>"			0	0	2264867620	1294	2229	+
2264878069	0	0	0	0	342	hypothetical protein								0	0	2264867620	2641	2982	+
2264878070	0	0	0	1	141	Ammonia permease		pfam00909 - Ammonium_transp<br/><br/>			"KO:K03320 - amt, AMT, MEP; ammonium transporter, Amt family<br/><br/>"		1	0	0	2264867621	3	143	-
2264878071	1	1	0	0	489	Cytochrome c1		pfam00034 - Cytochrom_C<br/><br/>		EC:1.9.3.1 - Cytochrome-c oxidase.<br/><br/>	KO:K02275 - coxB; cytochrome c oxidase subunit II [EC:1.9.3.1]<br/><br/>		1	1	0	2264867621	403	891	+
2264878072	0	0	0	0	798	hypothetical protein	COG1691 - NCAIR mutase (PurE)-related protein<br/><br/>	pfam00731 - AIRC<br/><br/>			KO:K06898 - K06898; uncharacterized protein<br/><br/>		2	0	0	2264867621	980	1777	-
2264878073	253	233	335	233	951	protease FtsH subunit HflC	"COG0330 - Regulator of protease activity HflC, stomatin/prohibitin superfamily<br/><br/>"	pfam01145 - Band_7<br/><br/>	TIGR01932 - HflC protein<br/><br/>	EC:3.4.- - Hydrolases. Acting on peptide bonds (peptidases).<br/><br/>	KO:K04087 - hflC; membrane protease subunit HflC [EC:3.4.-.-]<br/><br/>	385 - protease FtsH subunit HflC<br/><br/>	1	0	0	2264867621	1906	2856	-
2264878074	0	0	0	0	105	hypothetical protein								0	0	2264867621	2853	2957	-
2264878075	8693	3895	1203	2892	1485	conserved repeat domain-containing protein		pfam01345 - DUF11<br/><br/>	TIGR01451 - conserved repeat domain<br/><br/>				1	0	0	2264867622	3	1487	-
2264878076	1117	836	178	452	510	conserved repeat domain-containing protein	COG4719 - Uncharacterized protein<br/><br/>		TIGR01451 - conserved repeat domain<br/><br/>					0	0	2264867622	1575	2084	-
2264878077	369	460	92	137	540	"two component transcriptional regulator, LuxR family"	"COG2197 - DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains<br/><br/>"	pfam00072 - Response_reg<br/><br/>pfam00196 - GerE<br/><br/>				"2289 - two component transcriptional regulator, LuxR family<br/><br/>"		0	0	2264867622	2339	2878	+
2264878078	232	178	48	55	1833	ATP-dependent DNA helicase RecQ	COG0514 - Superfamily II DNA helicase RecQ<br/><br/>	pfam00270 - DEAD<br/><br/>pfam16124 - RecQ_Zn_bind<br/><br/>pfam09382 - RQC<br/><br/>pfam00271 - Helicase_C<br/><br/>pfam00570 - HRDC<br/><br/>	"TIGR00614 - ATP-dependent DNA helicase, RecQ family<br/><br/>TIGR01389 - ATP-dependent DNA helicase RecQ<br/><br/>"	EC:3.6.4.12 - DNA helicase.<br/><br/>	KO:K03654 - recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]<br/><br/>			0	0	2264867623	88	1920	-
2264878079	105	116	23	33	783	TatD DNase family protein	COG0084 - Tat protein secretion system quality control protein TatD (DNase activity)<br/><br/>	pfam01026 - TatD_DNase<br/><br/>	"TIGR00010 - hydrolase, TatD family<br/><br/>"	EC:3.1.21.- - Hydrolases. Acting on ester bonds. Endodeoxyribonucleases producing 5'-phosphomonoesters.<br/><br/>	KO:K03424 - tatD; TatD DNase family protein [EC:3.1.21.-]<br/><br/>			0	0	2264867623	1920	2702	-
2264878080	289	212	45	78	1167	thiamine biosynthesis protein ThiI	"COG0301 - Adenylyl- and sulfurtransferase ThiI, participates in tRNA 4-thiouridine and thiamine biosynthesis<br/><br/>"	pfam02926 - THUMP<br/><br/>pfam02568 - ThiI<br/><br/>	TIGR00342 - tRNA sulfurtransferase ThiI<br/><br/>		KO:K03151 - thiI; thiamine biosynthesis protein ThiI<br/><br/>			0	0	2264867624	6	1172	-
2264878081	104	98	18	50	738	diaminopimelate epimerase	COG0253 - Diaminopimelate epimerase<br/><br/>	pfam01678 - DAP_epimerase<br/><br/>	TIGR00652 - diaminopimelate epimerase<br/><br/>	EC:5.1.1.7 - Diaminopimelate epimerase.<br/><br/>	KO:K01778 - dapF; diaminopimelate epimerase [EC:5.1.1.7]<br/><br/>	441 - diaminopimelate epimerase (EC 5.1.1.7)<br/><br/>		0	0	2264867624	1157	1894	-
2264878082	85	96	24	41	354	7-cyano-7-deazaguanine reductase	"COG0780 - NADPH-dependent 7-cyano-7-deazaguanine reductase QueF, C-terminal domain, T-fold superfamily<br/><br/>"	pfam14489 - QueF<br/><br/>	TIGR03139 - 7-cyano-7-deazaguanine reductase<br/><br/>	EC:1.7.1.13 - PreQ(1) synthase.<br/><br/>	KO:K09457 - queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]<br/><br/>			0	0	2264867624	1891	2244	-
2264878083	101	86	17	27	336	Tetratricopeptide repeat-containing protein		pfam13424 - TPR_12<br/><br/>						0	0	2264867624	2481	2816	-
2264878084	48	16	4	10	462	hypothetical protein								0	0	2264867625	289	750	-
2264878085	144	154	48	77	2025	RHS repeat-associated core domain-containing protein		pfam05593 - RHS_repeat<br/><br/>pfam03527 - RHS<br/><br/>	TIGR01643 - YD repeat (two copies)<br/><br/>TIGR03696 - RHS repeat-associated core domain<br/><br/>					0	0	2264867625	747	2771	-
2264878086	9	4	1	0	126	hypothetical protein								0	0	2264867626	2	127	-
2264878087	12	15	4	10	76	(tRNA )								0	0	2264867626	203	278	+
2264878088	501	488	97	198	567	Tfp pilus assembly protein PilP		pfam04351 - PilP<br/><br/>						0	0	2264867626	294	860	+
2264878089	242	250	64	111	486	protein of unknown function (DUF4149)		pfam13664 - DUF4149<br/><br/>					4	0	0	2264867626	890	1375	-
2264878090	142	135	23	62	474	transcription elongation factor GreA	"COG0782 - Transcription elongation factor, GreA/GreB family<br/><br/>"	pfam03449 - GreA_GreB_N<br/><br/>pfam01272 - GreA_GreB<br/><br/>	TIGR01462 - transcription elongation factor GreA<br/><br/>		KO:K03624 - greA; transcription elongation factor GreA<br/><br/>	2235 - transcription elongation factor GreA<br/><br/>		0	0	2264867626	1368	1841	-
2264878091	247	184	39	103	831	Carbamoylphosphate synthase large subunit (split gene in MJ)		pfam02142 - MGS<br/><br/>pfam02786 - CPSase_L_D2<br/><br/>		EC:6.3.5.5 - Carbamoyl-phosphate synthase (glutamine-hydrolyzing).<br/><br/>	"KO:K01955 - carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]<br/><br/>"			0	0	2264867626	1843	2673	-
2264878092	1	0	0	1	777	Uncharacterized protein conserved in bacteria		pfam12770 - CHAT<br/><br/>						0	0	2264867627	1	777	+
2264878093	1	0	0	0	741	hypothetical protein								0	0	2264867627	774	1514	-
2264878094	0	0	0	0	249	hypothetical protein							1	0	0	2264867627	1605	1853	-
2264878095	0	0	0	0	525	Uncharacterized conserved protein	COG4642 - Uncharacterized conserved protein<br/><br/>	pfam02493 - MORN<br/><br/>						0	0	2264867627	2041	2565	-
2264878096	135	89	26	60	789	conserved hypothetical protein (putative transposase or invertase)		pfam12784 - PDDEXK_2<br/><br/>	TIGR01784 - conserved hypothetical protein (putative transposase or invertase)<br/><br/>					0	0	2264867628	3	791	-
2264878097	210	199	48	97	801	Protein of unknown function (DUF1329)		pfam17131 - LolA_like<br/><br/>			KO:K07003 - K07003; uncharacterized protein<br/><br/>		1	0	0	2264867628	867	1667	-
2264878098	170	192	31	97	663	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit	COG0066 - 3-isopropylmalate dehydratase small subunit<br/><br/>	pfam00694 - Aconitase_C<br/><br/>	"TIGR00171 - 3-isopropylmalate dehydratase, small subunit<br/><br/>"	EC:4.2.1.33 - 3-isopropylmalate dehydratase.<br/><br/>EC:4.2.1.35 - (R)-2-methylmalate dehydratase.<br/><br/>	KO:K01704 - leuD; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]<br/><br/>			0	0	2264867628	1664	2326	-
2264878099	67	86	13	37	174	3-isopropylmalate dehydratase large subunit		pfam00330 - Aconitase<br/><br/>		EC:4.2.1.33 - 3-isopropylmalate dehydratase.<br/><br/>EC:4.2.1.35 - (R)-2-methylmalate dehydratase.<br/><br/>	KO:K01703 - leuC; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]<br/><br/>			0	0	2264867628	2329	2502	-
2264878100	129	6028	1291	2600	1431	"ATPases with chaperone activity, ATP-binding subunit"		pfam07724 - AAA_2<br/><br/>pfam10431 - ClpB_D2-small<br/><br/>			KO:K03695 - clpB; ATP-dependent Clp protease ATP-binding subunit ClpB<br/><br/>			0	0	2264867629	3	1433	+
2264878101	116	387	62	134	426	putative membrane protein	COG1981 - Uncharacterized membrane protein<br/><br/>	pfam03653 - UPF0093<br/><br/>	TIGR00701 - TIGR00701 family protein<br/><br/>		KO:K08973 - K08973; putative membrane protein<br/><br/>		4	0	0	2264867629	1559	1984	-
2264878102	55	30	10	15	339	hypothetical protein							2	0	0	2264867629	2140	2478	-
2264878103	561	444	92	125	696	"3,4-dihydroxy-2-butanone 4-phosphate synthase"	"COG0108 - 3,4-dihydroxy-2-butanone 4-phosphate synthase<br/><br/>"	pfam00926 - DHBP_synthase<br/><br/>	"TIGR00506 - 3,4-dihydroxy-2-butanone 4-phosphate synthase<br/><br/>"	"EC:4.1.99.12 - 3,4-dihydroxy-2-butanone-4-phosphate synthase.<br/><br/>EC:3.5.4.25 - GTP cyclohydrolase II.<br/><br/>"	"KO:K14652 - ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]<br/><br/>"			0	0	2264867630	2	697	-
2264878104	869	547	149	177	618	riboflavin synthase alpha chain	COG0307 - Riboflavin synthase alpha chain<br/><br/>	pfam00677 - Lum_binding<br/><br/>	"TIGR00187 - riboflavin synthase, alpha subunit<br/><br/>"	EC:2.5.1.9 - Riboflavin synthase.<br/><br/>	"KO:K00793 - ribE, RIB5; riboflavin synthase [EC:2.5.1.9]<br/><br/>"	1278 - riboflavin synthase alpha chain (EC 2.5.1.9)<br/><br/>		0	0	2264867630	694	1311	-
2264878105	1046	657	160	231	1080	transcription termination factor Rho	COG1158 - Transcription termination factor Rho<br/><br/>	pfam07497 - Rho_RNA_bind<br/><br/>pfam00006 - ATP-synt_ab<br/><br/>	TIGR00767 - transcription termination factor Rho<br/><br/>		KO:K03628 - rho; transcription termination factor Rho<br/><br/>	2226 - transcription termination factor Rho<br/><br/>		0	0	2264867630	1320	2399	-
2264878106	0	1	0	0	366	methyl-accepting chemotaxis protein					KO:K03406 - mcp; methyl-accepting chemotaxis protein<br/><br/>			0	0	2264867631	1	366	+
2264878107	0	0	0	0	1968	assimilatory nitrate reductase catalytic subunit		pfam00384 - Molybdopterin<br/><br/>pfam01568 - Molydop_binding<br/><br/>pfam04324 - Fer2_BFD<br/><br/>		EC:1.7.99.4 - Nitrate reductase.<br/><br/>	KO:K00372 - nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.4]<br/><br/>			0	0	2264867631	398	2365	-
2264878108	27	17	4	3	777	Methyl-accepting chemotaxis protein		pfam00015 - MCPsignal<br/><br/>			KO:K03406 - mcp; methyl-accepting chemotaxis protein<br/><br/>KO:K02660 - pilJ; twitching motility protein PilJ<br/><br/>			0	0	2264867632	3	779	+
